Name,POSNumber,MenuItemUniqueID
NO Leg,170113,32237c54-d578-4f2d-8f7f-fc665ff9a4f9
NO Wing,170114,f704bcd6-168c-42cc-8635-8fd69f7b6b47
NO Breast,170115,4d50a620-5f95-4843-8f9d-28ae39d2e0e3
NO Rib,170116,1415d6cd-93f1-4901-b9fd-e35eefbd7077
NO Thigh,170117,ef8f0a20-075c-4a85-a8dc-892430647a33
HS Boneless,170118,2e2cbb2e-263e-4213-88c4-91715bbfd706
OR Fillet PC,170501,1d6f5254-906e-4f91-a433-ab85abe31ff2
Zinger PC,170502,7a12610c-9c4e-467d-b511-4cdb7e258563
2xOR Fillets,170503,367ee8ad-15ad-49fb-9421-e24e404d67cb
2xZinger Pcs,170504,8846d0af-4be4-4f49-b394-4930c4c821db
Add OC Fillet,170505,d97a9b57-6b8a-4984-af9f-bcbfeb6479dd
Add Zinger PC,170506,79f76980-100b-4562-9971-486f20971737
OR Fillet PC,170507,6417fc3d-10fe-45e1-8f98-21f0e66165ae
Zinger PC,170508,1ea9023c-0482-49a4-95cb-207194fb56f3
Fillet PC,170509,f8bf332e-4069-4e3c-9840-a75dc1d2e57e
Zinger PC,170510,da314543-350d-49d6-8b14-4fa4f46ccd08
OC Fillet,170511,ef0cc873-6bdb-4d58-be5d-30b1450f5e11
2xOC Fillets,170512,a948d4db-2acc-43a4-ab82-1a7ff5dc6067
TENDER,170600,68e8dcab-85b7-4891-b997-12b0368bc744
TENDER,170601,8236d59c-2f09-479b-b25e-b6b9839317b6
Baked Tender,170602,c6b11354-4881-40eb-8219-015e5a9ef13b
2xTENDERS,170603,54da9980-d8cb-4edc-89de-aa7bbd5875b0
3 Tenders,170605,d9f1643a-dcec-461a-943f-78fb3ac23cad
5 Tenders,170606,414771ae-3e3a-4091-a97e-ea9b73e22f65
6 OR Tenders,170607,70981ab7-bd8a-481c-a8b4-3003507392b1
2 Tenders,170608,7bba8b12-87ad-49a1-bf72-8cda9f9c2b62
1xTENDER,170609,6d6c15b3-9136-498c-a295-d0da98bb4c2f
1xBaked Tender,170610,fe88533f-57f3-4ad9-969e-c5a51e63e191
HS Tender,170611,45a7fb79-78d5-4fcf-85ad-2c153b6535a1
8 Tenders,170612,2481a56d-ae87-4629-9319-f84c92ea50f5
TENDER,170613,0c3994aa-4825-41a3-9607-dc0dba4442d6
2 Tenders,170614,9132a801-9f3e-4507-9631-225070486fd8
8 Tenders,170615,f19e4d99-3a9d-4ff4-95f4-62deb700ced7
Wingette,170701,70c898a1-1bd7-4d12-a5ac-8410fa9f4313
Drumette,170702,84b0e24b-ce80-425c-a42a-9d74994968c5
3 Wicked Wings,170703,b0dacde0-135b-4dce-baed-55df674481e5
6 Nuggets,170704,d804a84a-108b-4cfa-9ebd-3775d301f805
8 OR Tenders,170705,42c39095-d415-4336-82fa-e6591763f8dd
3 Nuggets,170707,b88e91c9-822c-415b-89af-82623136c9e8
10 Nuggets,170709,f41cc074-508d-462b-803f-af511d853cfa
ADD 2 Wckd Wngs,170710,66010c98-974b-43c5-8c12-a116d9598a31
6 Nuggets,170712,a1a728bb-a8c2-48d9-81a5-5b6a53d04bca
6 Nuggets,170713,00b264fc-baab-4df8-a7fa-91654befb280
_______________,180000,780a9c58-1117-49fd-be73-e43cf9c8b469
<Chicken>,180001,b2d53afc-be13-406a-b26b-63f0cc251ecb
5 PC,180030,39a40150-e658-4bf6-b0c0-52a7b2bfe096
11 PC,180031,4054cc95-5f13-4d78-85d0-8a16fb997d00
15 PC,180033,18ad006a-a107-4f66-91c0-e7d6c86dc709
1 PC,180051,ffbeb00a-e635-427f-a7c7-32873609898e
2 PC,180052,63a82f55-f3d5-4823-95e1-c31fabf63f34
3 PC,180053,45f5c0eb-a4e7-4c9e-a18a-0430187a05b0
4 PC,180054,86be17be-2ffd-4684-be3a-ed8cdf072d15
5 PC,180055,60343acb-c5e9-4d64-a788-2f216564953e
6 PC,180056,bc27b540-4fcd-4a7c-9757-900c29fa6e89
1 PC,180057,2a31fb80-71e6-42f7-a9ee-6704639a454e
8 PC,180058,998419cc-90c4-4e0b-a808-10cdfe0d28f2
9 PC,180059,18f8b4ca-4f1d-4c46-a2f4-a72283b0669d
10 PC,180060,91ea0b5b-ca39-4cb5-8735-59344397a6b4
9 for $9.95,180061,7846b444-ea46-4955-8a1d-6e8520043ecf
12 PC,180062,3f92088e-1a7d-45e2-9c52-8b735301ad80
5 PC,180063,db22035e-534d-41f5-a30c-b7372197b2e4
ADD 1 PC,180064,b2dbcc78-942f-4b40-894a-d29bceca127a
21 PC,180066,1500361a-f78d-40dd-b007-b103775ea92f
30 PC,180067,df1c150c-919e-4f0c-b88d-bdadb110c8b2
50 PC,180068,74b8ac70-7007-4c3f-bc04-de80e626ae40
75 PC,180069,c260caa2-d998-451a-a62d-faaa57e1de9c
125 PC,180070,094bd23c-3be1-43cd-a314-4a57510aa891
PC OR,180071,aa6394fa-3778-464d-9a08-6168b1474051
PC HS,180072,bffdceb2-87c2-4f65-9384-8b91f3e292fb
Build ur Bucket,180073,e66699b9-fc22-4625-a6f2-421c3255c336
ADD 4 PC,180074,0bcac862-be02-43fc-988a-fc54f6e28aca
9 PC,180075,cb020934-5d5c-4323-95f8-75b1c1aaf5ee
10 PC,180076,4456827a-983d-40d2-9fc3-5af763388639
30 OR PC,180078,d4852afb-ed39-4369-aee5-70b462e520ad
50 OR PC,180079,a56c4d57-b3aa-4dc0-a6f7-5fac165d7fe9
75 OR PC,180080,3d81a22e-6008-4e75-abb9-321ca742996d
125 OR PC,180081,700b5c8d-be9f-4638-b4d9-d9b14ee6e93f
30 HS PC,180082,6e970b10-05ab-48ed-8c56-8742b45de1b2
50 HS PC,180083,823605df-0a2b-49ef-9353-bb3961c7cc11
75 HS PC,180084,10f02986-7dcc-4cbc-a110-6d2b4b0ceef2
125 HS PC,180085,bf16c55e-b97d-4385-bf7c-300fcfaf1489
100 OR PC,180088,829697dc-3e21-4f1f-9c93-142547fa9b67
100 HS PC,180089,3ad1cae8-87b3-465a-90ce-ddba18ff221c
50 HS PC,180091,f9b870cc-03fc-448a-8821-edcb6c4f4317
5 PC,180096,8a5a3be0-5622-4b2d-b80f-76297bc007a0
5 PC,180097,b0971249-c974-40cc-a5b3-6ba9d4c11840
9 PC,180098,964684f1-616b-49de-86f6-0dce6ff7bb20
6 PC,180101,d43c79bf-a7ab-464d-939f-304974b53860
Build ur Bucket,180105,fde21b0f-abd8-4b6e-a068-4f731c0bb208
12 PC,180106,7f7729d8-b44c-4091-ab8a-1c3a64772a25
9 PC,180107,a0bb341e-1163-4edb-ae69-d01ca95dfc9f
3 PC,180108,a02f42d7-da4d-48e4-9c05-91ce76656f64
6 PC.,180109,3b76b75f-4806-47ae-8987-4c0e8c71625b
6 PC,180113,b5435370-beea-4284-9aec-743f4530fdb8
Build ur Bucket,180115,49694dce-1f8a-4420-b44b-35b90cc1d943
_______________,180198,56565989-1101-4337-80cb-35fba5bffd9f
<Wicked Wings>,180199,f13cbd2d-7a78-4a86-997f-ef4ba49adb43
3 Wicked Wings,181000,ed0d467d-d585-4a60-bcaa-2938de45d29d
6 Wicked Wings,181001,76305009-5ea6-411b-b264-3cd83302dcd4
10 Wicked Wings,181002,3b92e959-5a0c-450e-a7f5-4f1ecccd2aee
15 Wicked Wings,181003,0a88d0b9-436a-4ca1-85e8-d1c16602ecb4
Wicked Wing,181004,7a2efd31-655f-4c86-96b5-7a19f29e498f
20 Wicked Wings,181005,48096f3c-3c6a-4491-b4bd-2f1dec76af8c
30 Wicked Wings,181006,629572a9-90f1-4a99-9b3b-fd5ba7362c8e
50 Wicked Wings,181007,8098a756-8e7d-48e1-9d23-72baec1ad6d4
70 Wicked Wings,181008,597f3638-5e0a-432c-ac7d-0cebc7867cd7
Wicked Wings,181009,b308ad53-9268-43f9-bcc7-22d3de97c4c5
15 Wicked Wings,181010,cb81a374-c2ea-470e-955d-de3c73cd7157
12 WWings,181011,a3bbe29d-4732-406c-b980-50fa61aa2590
9 WWings,181012,e1dddcee-3670-42c5-ab06-e20c607e8731
4 WWings,181013,a0859b29-8f1b-4034-ae77-467031db666a
10 Wicked Wings,181014,35ec6ab7-142d-4c91-be68-2b67f7c79f87
8 WWings,181015,5de03d9d-b31a-499c-9db5-0fe966c50644
8 WWings,181016,aec9be39-af0b-420f-8ba5-069499185628
8 WWings,181017,c984826f-cbed-446c-bb73-cb826d13b637
Wicked Wings,181018,20ebb4f4-199f-492d-b564-4e53b2040391
6 Wicked Wings,181019,03147ad8-d7ef-4510-b8ce-0ca4676727ae
3 Wicked Wings,181020,1029ede9-6b99-4220-8fb7-d5f341723730
5 Wicked Wings,181021,bb81d450-ceac-49e9-bce7-582582a64652
15 Wicked Wings,181022,79baade8-5949-4a04-b83a-d405c9352be2
5 WWings,181023,5f886b88-10cf-46d5-8cfd-2a1b33081099
11 WWings,181024,e1714199-86d2-484c-b9d6-85b644040f3f
8 WWings,181025,e9c81d1a-9ea3-4b17-b7aa-7b6007372d41
3 Wicked Wings,181028,5cfe7753-ecaf-482e-86fa-1e8484d74f75
6 Wicked Wings,181029,8d134214-29b7-4cbe-ace8-3c49408ff1c8
2 Wicked Wings,181030,a53d4121-138f-4495-a13a-ed5d0f284ebd
_______________,181998,adf9c13a-f51f-45b5-ade7-ff3652252305
<Fillets>,181999,cf4ecc49-e09e-4e17-a2bd-9b845c602d6c
Fillet Pc,182000,40f69c16-d5fd-49c7-b6ab-43ac691287c7
4 Fillets,182001,96bd4c5f-05ab-4df7-ae77-bc09eb72286c
6 OC Fillets,182002,0a55a65b-a7a5-4719-bd31-b1b4738a88bf
2 OR Fillets,182003,1cd3c642-6f60-4b80-9ab7-0be104be2bea
10 Hot Crispy,182004,08cb3e87-4f34-4873-aa09-87194f0bba97
2 OC Fillets,182005,2855e725-3165-43ef-9650-ea72d7983fec
2 BONELESS H&C,182006,286d6fc2-c451-423f-89a9-73bbbd13fcdf
2 BONELESS H&C,182007,b88e3772-45aa-4abe-bdde-d60a72e86602
2 Zing Fillets,182008,7cfa467d-c7ee-4c91-b10e-e5e9b5e05dd3
BONELESS H&C,182009,fdbad04a-d589-48a3-8644-b928b5efb04d
8 Hot Crispy,182010,de125a1c-0d81-4b99-8129-85afa51c3993
BONELESS H&C,182011,0cc70119-d363-41d1-b1e9-bc94b54350b9
Crispy Fillet,182012,8c3fe49e-ce8c-45cc-94d1-c1f678365184
3 Hot & Crispy,182013,67862627-9244-430d-ac6a-ccef4ccb4169
3 BONELESS H&C,182014,d5443514-d4bd-4ed3-9430-06c5b9b197f3
6 BONELESS H&C,182015,8b4a6c70-eae5-45ad-8aad-c29c10c821ec
2 BONELESS H&C,182016,6d431d80-1b5b-4015-a823-c03918b0aa0e
6 BONELESS H&C,182018,50db5e2a-d18d-4d3a-a71b-5e6da8ffe3cc
6 Hot Crispy,182019,03c01b0c-fac1-48e2-9576-570292d057d2
No Sce H/Crispy,182029,d29ce15f-dbed-4975-ab24-a52934574a76
Hab Hot Crispy,182030,34abf291-a5e9-442e-9949-b2cd2dffedfd
_______________,182998,2554c5ae-02b9-45db-9953-d91cb8072f09
<Tenders>,182999,5e4a912d-111c-4d89-a82c-9a46331d92b0
3 Tenders,183001,ffd860a3-9a29-443c-bf52-bdef2301d645
5 Tenders,183002,cf024be2-9190-4cbe-a598-6a188eecc184
6 Tenders,183003,5260cff3-df66-433e-b70e-d9d64c52c576
8 Tenders,183004,be1ca777-e920-4a26-a22c-6e0d8bd9bd0d
1 Tender,183005,17d452cc-38eb-4fa3-a5fe-97875ebf6b8e
10 Tenders,183006,e0297f8f-3c4a-4314-8474-ecfbd76ecafd
OR Tenders,183007,e791206e-86ff-4d24-b5a8-343fd50716fe
4 Tenders,183008,a4d898f0-cbb7-4c80-bdbd-bc1a2162cc01
20 Tenders,183009,0584f452-e276-44ad-bba6-28f826f337b5
30 Tenders,183010,8a679209-1026-48b8-9e77-7c0260970370
50 Tenders,183011,70235e0d-9be8-487c-bd9b-9ffc36497a98
70 Tenders,183012,80d6db65-71b0-4d05-9f00-e553e593f788
Baked Tenders,183013,1e3bf01f-06fd-497d-8d65-eafc39c2b904
9 Tenders,183014,ff4ff892-68f3-465c-9f7b-37ec7e99e9aa
6 Tenders,183015,e3549ffb-df33-43f3-ad60-4a80309a5df8
12 Tenders,183016,c6376805-26c1-4039-987e-627b5451cbf2
ADD 5 Tenders,183017,c61ea581-b594-485c-a8f0-6aab6ad8274b
8 OR Tenderss,183018,39fe6de1-28ed-494b-bf28-37f5af3145ec
15 Tenders,183019,d1490c9b-79bc-4d77-9f82-b6819503b971
6 Tenders,183020,fdeabd61-df8b-447a-91a2-f2d59e97210e
12 Tenders,183021,1c7e6189-ba5c-41a9-a8de-393e315571aa
ADD 2 Tenders,183022,a8490bba-e381-4fa0-8233-1f4249264eb1
12 OR Tenders,183023,e82e67cb-8ad9-4167-94da-19e3b113ba8b
20 OR Tenders,183024,1651189f-b7dd-449f-961b-5e889a5fdf4a
20 BK Tenders,183025,018b53b8-d448-441d-8de4-3e3cc6f032a0
30 OR Tenders,183026,91cf8b1a-6dfa-45db-92f9-ebbfd728ded7
30 BK Tenders,183027,19cd1a90-556f-49e8-9e31-1928308c1cf3
50 OR Tenders,183028,a962e0a8-f3d9-4302-ae81-d161c44adcab
50 BK Tenders,183029,9f498124-2044-448a-9be1-d2340890968f
70 OR Tenders,183030,5a00a601-bcab-4424-82cb-275bd3cfe228
70 BK Tenders,183031,550587fe-be07-4149-bad9-d98ecc61d914
100 OR Tenders,183032,49bce1ee-f75b-4cd4-add9-7d9c0efa8056
10 OR Tenders,183033,5eb429d5-c4c5-4fb7-b499-52c19690f817
16 Tenders,183034,643e2949-2da2-4de8-a927-0d46777b3feb
_8 Tenders,183035,63c0edc2-5a3a-4857-b8e6-8eade18d6c68
8 Tenders,183036,631a3d40-45c1-449c-8e03-bd20a65f4eff
5 Tenders,183037,9c750ea3-1e47-4770-84f2-c917598ec5ef
2 Tenders,183038,4609b3fc-bf29-4d76-bd0b-f0d2c664df8d
$10 for10 Tend,183039,17a7c1c5-3299-4a51-ae6b-6543b6402c4d
$10 for10 Tend,183040,8953726d-7a37-469e-a939-08d23a2d254a
14 OR Tenders,183044,09062381-9c0a-4d49-b121-83f3757d6886
12 Tenders,183045,efc3cb99-1625-48f8-9c20-8cbb9e936b9c
9 Tenders,183046,fd40eb00-162b-4b4c-b681-4498086bd717
3 Tenders,183047,0ac2c3b8-5e7e-4514-a06d-bc2a7b6805b2
6 Tenders,183048,69e7eb47-4c78-4729-b745-064383336748
4 OR Tenders,183049,5e53d5bd-9e53-42e6-820e-ab04f74fb003
6 Tenders,183053,6cad4399-c394-4551-aeae-4bc74394ae5a
_______________,183998,1c0785bf-7850-4f14-a4e2-2552474d31f5
<Nuggets>,183999,675a58c5-a255-46ed-8c51-61375a78729e
6 Nuggets,184000,2df870db-7618-442e-bb62-c3b138e753d0
10 Nuggets,184001,3f62e84a-7480-4b15-b7ee-f3044124917b
12 Nuggets,184002,02bb1362-bb4b-4c53-9448-f445b97921b1
24 Nuggets,184004,ff4e2c18-1b01-435a-b542-2ff23d8483a3
18 Nuggets,184005,0be931e5-c67c-438f-bd24-1e6dc5aa584f
4 Nuggets,184006,2fe451f0-00ac-4f9a-a2b2-e72ebb4b8205
30 Nuggets,184007,b75e8b79-c40a-49db-b1c3-db65bf6c2e3c
40 Nuggets,184008,9842c8f4-ae1c-4b95-8608-aa068a0af372
80 Nuggets,184009,eca52102-2902-4003-9d9f-50180f4907de
Nuggets,184010,50c24060-a222-4f37-828c-997c9403c588
5 Nuggets,184011,3db0ede3-b9e9-4787-9a3a-f0b90aaf3d13
24 Nuggets,184012,05164d68-9038-4f79-80df-e53779772256
20 Nuggets,184017,948762eb-9d1c-4ca9-872a-fe7561986790
9 Nuggets,184018,2520c9cc-1fec-4568-8ed9-e543e149dc1e
12 Nuggets,184019,92a951db-2472-467e-a479-1f38dbc96435
18 Nuggets,184020,ced0ba43-09bb-4187-a653-8137bcf60b04
18 Nuggets,184021,0fcdfae1-4848-4c92-ac60-c4ba4918ecbe
18 Nuggets,184022,37de4b8b-c7f4-44ee-8886-a07e081c8d67
30 Nuggets,184024,a336c760-a317-42e8-a4e4-c2e544b97a8e
ADD 6 Nuggets,184025,db683cdc-1a7b-47d1-895b-3fe1a8ae7e0f
18 Nuggets,184026,fd8291b7-59cb-4a39-8524-78e749b52fbd
12 Nuggets,184027,f8dce659-31af-4981-98cb-2fded034ff68
9 Nuggets,184028,29974007-175c-4aee-bd46-c8a7a80525d0
6 Nuggets,184029,e2073ac8-409f-4569-9ee9-0764d133c18b
_______________,184998,1087133f-3847-485c-8409-e8bad5c37675
<Popcorn>,184999,b52d82c4-947a-4504-9306-7cf35dc8ef37
Reg Popcorn,185000,bea5c807-019d-4971-87b7-a13fd6330afc
Maxi Popcorn,185001,eaf66b31-5526-4ecb-bde8-1bd01c85af7e
Snack Popcorn,185002,97f15f1e-22ac-42d0-8f40-34fcf96a4c96
Popcorn Bucket,185003,79130a4d-c4cf-47b7-a0a3-4cc302ceb050
3 Maxi Popcorn,185004,eb1fae77-b9c0-47b1-ae13-1653a8b74a60
7 Maxi Popcorn,185005,46b27eb6-5bfa-4f6d-888c-c555f85e41b4
Maxi Popcorn,185006,3c078ebd-49f9-4716-8ef6-f782a12adc8a
ADD Snack Pop,185007,eac2acd4-9d00-44e1-b195-1031b74868c5
Snack Popcorn,185008,bd14e029-9435-45cb-b46a-41089a01ac4e
Reg Popcorn,185009,1753a77b-262b-444a-873d-9e8cf6381ef3
2 Hot Rods,185011,94b2d28a-3c0c-4900-ad3a-273c745e1204
2 Hot Rods,185012,13652978-4d04-4831-a321-ac86068fe7e7
1 Hot Rod,185013,1f75a3d9-3d12-4f2c-aa31-38b312042264
Cup Popcorn,185014,be1ad563-125c-4e63-8663-98e78c34222e
1 Corn,185015,b1bdb409-93e0-4b97-ace1-7a42c9cbbb06
4 Corn,185016,a0f8064d-0e8f-4cbb-b34d-321efbcbd15b
Slab,185017,ff33310e-5f3b-4295-975b-d288c21a38cb
6 Hot Rods,185018,f656a69f-1013-4237-a5ce-06f2493fa3dc
6 Hot Rods,185019,69e3735a-29c7-48c3-aa96-3b6e04bd4a52
2 Hot Rods,185020,1c4bdd46-b682-48a6-af42-0490a780b25a
Snack Popcorn,185023,f7cbbb7f-e4a2-425d-a057-e67484d77e6e
Snack Popcorn,185024,e44f4487-b9a7-4ec8-b834-576e2a8396b0
ADD Maxi Pop,185025,1d327cb5-fb56-4691-9b46-0d791d7e52ab
Maxi Popcorn,185026,81a982e2-bd01-49d2-9fa4-83b4bed33163
Reg Popcorn,185027,92abc496-d302-4990-8ac7-9837800901be
Maxi Popcorn,185028,b162fceb-1bdb-4e9a-a036-7f80fcd9cb38
Reg Popcorn,185029,aa13c548-2d9c-4f05-9c4e-a9b02ede42b8
Red Cup Popcorn,185030,08af9f2b-9be7-458e-9fe1-196e1dba5f62
$5 Maxi Popcorn,185031,8a740ef8-8233-4eab-a12a-20446f585fd3
6 Cookie,185032,9a197ac0-1b21-4840-9dba-08fcb5660be2
3 Cookie,185033,0c14a569-ee4b-496e-be72-c44ab2cf4011
3 Cookie Dough,185034,e9881ffb-1fdf-4988-ab04-254e6817d26d
_______________,190998,6fc6bccc-7390-4552-a9d2-8cb67a031a64
<Sauce Go Bk>,190999,bcf62f7f-2469-4117-8a99-9d20129ab357
Go 2 WickedWing,191000,da0fd922-4b55-4c43-9b98-e8905ec4ec62
Go 1 Tender,191001,bde4247f-db8f-401d-93de-c2399fd1dda8
Go Popcorn,191002,919a0cf5-2153-4214-a469-f0b9c64b0259
Go 3 Nuggets,191004,26410627-bdff-424b-a691-f098991d2da7
Dip Tomato,191005,217aea6b-6872-41fa-a2f5-585e67ebacec
Dip BBQ,191006,366248a8-15b4-4eb6-af42-db56fb709bb9
Dip Supercharge,191007,cc169d21-6f3e-4725-91a8-2d5d75980eee
Dip Sweet Chili,191008,fc1ee2da-2dd5-492f-a1e2-846c10e74e9f
Dip Sweet Sour,191009,7ddcb351-cf34-47f8-81fb-7165bc44a957
Dip Aioli,191010,87a0aab5-6286-4ed6-9f38-145d35fa249e
No Sauce,191011,28996b1e-f9fd-4dc6-bcd3-37b9129452e2
Go 1 Hot&Crispy,191013,b071bf7b-5e57-421c-8b64-e19f7d5b0c8e
Kentucky Snk Pk,191014,beebf276-2ba3-41c9-8609-81228931827b
Loaded Chips,191015,cbdacb32-c14b-456f-87e1-23c05dde544a
Dip Cola,191016,85bf06eb-5349-4cb8-bd12-76392f7f2900
Nacho Load Chip,191017,981bb408-64aa-4324-a877-9a5a94033555
Kent Snack Pk,191018,2fd5f0e8-8b6a-4cac-8e6b-73b7992fd5c3
Go Popcorn,191025,bd9b379e-ac62-4311-83f0-37693efb4812
Pop Loaded Chip,191026,005b9b92-960a-4618-9633-118600185a09
_______________,191500,26e4aafc-00c6-44c8-8c17-eca486f41782
<Other>,191501,e657e483-a799-43a7-93ca-618d83e7d1b6
Paper Cups,191502,297a43fb-bc6e-4bd8-9e69-cbf8f3aa5f04
Paper Boats,191503,7108c806-f438-4029-95e5-536439f39e91
*DELIVERY BAG*,191504,fad8812a-3d7d-4a8f-8285-816b9b0ca7d7
KFC Youth Pin,191505,23b27cd9-0ed2-4e5a-b349-e63f4f939264
Delivery,191506,a52ddceb-3738-4115-9f7b-52f3041e10fc
Delivery,191507,02ebc70b-4dce-4ac8-955f-cf6777662779
Delivery,191508,d9261c1b-be2e-435f-8252-d059cae1042f
Delivery,191509,9b7c815d-66d0-429d-80a1-68bf21325144
Uber Eats,191510,ca3012d2-6afc-43e2-919c-adf79902eb22
Wafu Cutlet Bgr,191511,94ea83d2-4a8d-4803-8a71-66406d1274a5
La Chingona,191512,fc76d7f9-d0f0-4993-974e-eedca24ef6a4
Pop Chk Poutine,191513,acc810ee-7b14-475a-8ba0-d964f0d89b0a
Brekki Crch Wrp,191514,2f61f2ad-9534-4f21-a0d6-13ce78fcc166
Hot Cruji Haban,191515,fc234c3d-ad8d-4f89-8944-b52fd6c539f7
GC Activate,191750,1c42cb7a-42c9-4959-8252-7f8f349e8c16
GC Add Value,191755,111b2dd6-4c32-4a6c-a248-e182a5fb7595
_______________,199999,25f92eed-4efb-4212-b4e5-6642e9bf5344
<Mod-Condiment>,200000,65a8949f-92f1-44f9-9947-8fe253d53191
Mayo,200001,0d7a45b5-8a81-4744-8064-2ffe2bbe22d5
Hash Brown Cup,200002,2463caf0-bfea-4148-97de-360b1878aa41
Pepper Mayo,200003,c078fa53-be75-42cf-9c5a-e15b17fe7323
Supercharge,200004,4b5f2def-61e2-431f-b16b-43b458f5e046
BBQ Sauce,200005,7c6e8200-86ac-4e10-a578-243bcb73c3f7
3 Corn Chips,200006,860af4f4-2085-4239-8459-a5bc8ca26e0e
Tomato Diced,200007,04c6c9ea-5b74-499a-bcb5-ac201bd41983
Lettuce,200008,a8025ec5-ecea-41c8-8c95-668b296b6df5
Cheese,200009,197020e7-9d42-4f25-9422-f6d60f15a05c
Crunchy Slaw,200010,1f332ac4-43e4-402e-9009-a9de27f3c686
Chilli Relish,200011,4b6ac8e4-a946-4d75-a3f4-34f8b9557edd
Promo BBQ,200012,dfabbdec-aee2-48b2-b4d4-b8341fa9c302
Bacon,200013,0ecd9b60-03ac-43c7-9d8e-3731c141561c
Guacamole,200014,5feb4217-81e8-4667-b4ec-4c245ce646d2
2 Onion Rings,200015,0cf459bc-d72b-404f-a523-b0186702d552
Salsa Tomato,200016,b137245d-d169-4a8c-ac1f-54a82e7368eb
Cheese Sauce,200017,c83b3e28-2c79-4ad1-87bb-93d5a0eddb72
Tangy sauce,200018,a0bf504d-928f-4555-8413-c951515c0961
Maple Mayo,200019,bb31226d-4cb4-4a23-9d6c-68a133a6fff2
Tomato Sliced,200027,c1ea7885-8826-422e-a7ba-4b6d443dcf81
!11 Chillies sc,200028,71fba966-ee10-40a2-afd6-bd8bab6aac10
No Salt,200030,fb999da7-f133-48ac-896b-2bb6a43308d5
Extra Salt,200031,12a66000-1c98-43ca-bc0c-5577ba6bdfad
3 Dipping Sauce,200036,d74a3994-c09d-47f9-bf68-a2b74a3a3dea
3 Dipping Sauce,200037,0c6b4e6d-fdb5-48b0-bcfe-956d258afb06
2 Dipping Sauce,200038,83feb63f-4397-4c76-8747-e289e16b405c
3 Dipping Sauce,200039,0d4222a9-d3d5-4c9a-8021-13300f04ee9b
2 Dipping Sauce,200040,d0e720a3-cd3b-4314-b370-37da2a157172
4 Dipping Sauce,200041,b493ab1c-16c2-405a-9dac-4c96211c81a4
Jalapeno Mayo,200042,460c0a70-3c8d-4f48-bcaf-bf0dd14dc9d4
5 Dipping Sauce,200044,92945186-e232-4b5d-a215-177090e13cd3
6 Dipping Sauce,200046,b67b4308-9de9-4e4b-b69b-5140c8fd285e
Pizza Sauce,200049,f0d460c3-daf6-4d88-a6c1-6347842ba1c2
Salami,200050,27faeaf0-202c-475d-ae7e-7388cc96d2ea
Smoky Bac Mayo,200053,14a74858-677d-4b92-a980-381a9260e882
Spicy Bacon,200054,94380cde-9a1d-4968-8aa1-081525bb3eca
1000 Island Sce,200055,a7839e16-5c71-462a-80a3-3570c1281954
3 Dipping Sauce,200056,868e8311-d633-46ce-802d-7c83a22da0b0
2 Dipping Sauce,200057,b1083dab-b1e1-40f4-8e40-4b26febafd67
_______________,204998,2e81d5a6-4a20-4562-8179-8e1f30ec7a1f
<Misc>,204999,a848e3d1-0c8f-4ba8-a86c-6bb1e845090a
LE Promo,205000,c95df241-4f9b-4d5c-a759-875b58f0d897
HE Promo,205001,f4c0c757-0b05-4221-b181-eb7b49c51b58
App Promo,205002,839a2ef1-5adf-40ac-af4d-6ad7e89c2a73
FrChip/RegDrk,205003,9e9790f5-812f-4a44-895c-04ea71999c1f
FrLgChip/125Drk,205004,387a2d65-d1cf-404f-a92a-7d14b0fce928
Fr 600ml Drink,205005,f672ba83-76b9-4367-9b2d-b809d1c687cd
Donation,205100,50cefaa9-9c25-44e8-a6ed-76d0c88b1e9a
**MULTI ORDER**,205101,9cc96ac3-28bd-4a61-b275-00c4faccb27d
**START ORDER**,205102,fffaa936-6abb-4dc3-a912-2287aa5d81f2
**CAR DETAILS**,205103,7f96f72e-607d-474b-a1dd-6ea3a5af70be
** CAR **,205104,9a657484-1a0a-4dc8-99c6-ba48a9f6bbd2
$1 Donation,205105,dbc5fb99-2013-41ea-be0e-f34d7ddbd40e
**KITCHEN**,205106,ece4b6d0-6d26-4551-82d0-9e91be694a61
***LANE 1***,205107,c32d0097-c487-46ad-bb53-f534d37e553f
***LANE 2***,205108,2322e868-4a96-427b-a86b-fc6936d5c2f8
$1 Donation,205111,12985bb0-dcf8-4e35-8561-a7a481f190c5
$2 Donation,205112,2e839bbf-5959-4c03-8c22-0d3e1745edb0
$5 Donation,205113,04572a75-9a46-4925-a76e-6db0dfbb1695
0.50c Donation,205114,ea2d3e76-485d-4239-ae71-1893e233651d
0.20c Donation,205115,c30dff10-4685-4565-a7dd-8f6e1860d5cb
0.10c Donation,205116,40c3f4f2-99de-49b0-b682-493ba2d45f26
0.05c Donation,205117,2a28274c-94cf-48ba-a591-ce6a433b47a0
0.15c Donation,205118,0942188a-77c9-475f-8739-1c1848ef43f6
0.25c Donation,205119,b96fb63c-6460-4a8f-85db-f4cf912eba3b
0.30c Donation,205120,a1e5b771-1d36-4be1-a074-9ff6a51cf0cc
0.35c Donation,205121,6439dc76-5e1d-450f-92d7-6537a800eda4
0.40c Donation,205122,3eb01a62-a5fb-4381-8b42-2c87aa0ef18e
0.45c Donation,205123,b9ee28cd-08c7-4ec2-9509-1568330f5bdf
