choiceCode,Regular_Item,Affect_Size,Item_Highlight,Item_Surcharge,Upsell_Item_1,Item_Highlight_1,Item_Surcharge_1,Size_Surcharge_1,Upsell_Item_2,Item_Highlight_2,Items_Surcharge_2,Size_Surcharge_2
Regular Sides Choice,136046,,,.0,136046,,.0,,136046,,.0,
Regular Sides Choice,136026,,,.0,136026,,.0,,136026,,.0,
Regular Sides Choice,136040,,,.0,136040,,.0,,136040,,.0,
