choiceCode,Regular_Item,Affect_Size,Item_Highlight,Item_Surcharge,Upsell_Item_1,Item_Highlight_1,Item_Surcharge_1,Size_Surcharge_1,Upsell_Item_2,Item_Highlight_2,Items_Surcharge_2,Size_Surcharge_2
Dipping Sauces,191005,,,.0,191005,,.0,,191005,,.0,
Dipping Sauces,191010,,,.0,191010,,.0,,191010,,.0,
Dipping Sauces,191008,,,.0,191008,,.0,,191008,,.0,
Dipping Sauces,191009,,,.0,191009,,.0,,191009,,.0,
